SUBJECT,ITEM,LEXICALITY,REPETITION,CASE,RT,ACCURACY
6,60,word,repeated,alternating,571.86,1
6,61,word,unrelated,lowercase,983.08,1
6,62,word,unrelated,lowercase,836.48,1
6,63,word,unrelated,lowercase,633.38,1
6,64,word,unrelated,lowercase,625.32,1
6,65,word,unrelated,lowercase,560.31,1
6,66,word,unrelated,lowercase,741.72,1
6,67,word,unrelated,lowercase,623.68,1
6,68,word,unrelated,lowercase,975.8,1
6,69,word,unrelated,lowercase,566.74,1
6,70,word,unrelated,lowercase,704.71,1
6,71,word,unrelated,lowercase,879.81,1
6,72,word,unrelated,lowercase,797.03,1
6,73,word,unrelated,lowercase,589.34,1
6,74,word,unrelated,lowercase,757.22,1
6,75,word,unrelated,lowercase,536.52,1
6,76,word,unrelated,lowercase,715.39,1
6,77,word,unrelated,lowercase,550.07,1
6,78,word,unrelated,lowercase,613.71,1
6,79,word,unrelated,lowercase,939.37,1
6,80,word,unrelated,lowercase,825.67,1
6,81,word,unrelated,lowercase,611.34,1
6,82,word,unrelated,lowercase,606.48,1
6,83,word,unrelated,lowercase,738.55,1
6,84,word,unrelated,lowercase,757.03,1
6,85,word,unrelated,lowercase,720.49,1
6,86,word,unrelated,lowercase,600.05,1
6,87,word,unrelated,lowercase,626.46,1
6,88,word,unrelated,lowercase,830.35,1
6,89,word,unrelated,lowercase,544.69,1
6,90,word,unrelated,lowercase,613.65,1
6,91,word,unrelated,alternating,721.69,1
6,92,word,unrelated,alternating,597.08,1
6,93,word,unrelated,alternating,574.67,1
6,94,word,unrelated,alternating,587.63,1
6,95,word,unrelated,alternating,852.45,1
6,96,word,unrelated,alternating,766.9,1
6,97,word,unrelated,alternating,662.01,1
6,98,word,unrelated,alternating,574.8,1
6,99,word,unrelated,alternating,637.21,1
6,100,word,unrelated,alternating,732.97,1
6,101,word,unrelated,alternating,606.39,1
6,102,word,unrelated,alternating,704.32,1
6,103,word,unrelated,alternating,679.73,1
6,104,word,unrelated,alternating,621.05,1
6,105,word,unrelated,alternating,766.72,1
6,106,word,unrelated,alternating,800.72,1
6,107,word,unrelated,alternating,850.06,1
6,108,word,unrelated,alternating,1004.83,1
6,109,word,unrelated,alternating,1160.53,1
6,110,word,unrelated,alternating,507.59,1
6,111,word,unrelated,alternating,816.73,1
6,112,word,unrelated,alternating,620.66,1
6,113,word,unrelated,alternating,744.6,1
6,114,word,unrelated,alternating,877.89,1
6,115,word,unrelated,alternating,1029.78,1
6,116,word,unrelated,alternating,651.58,1
6,117,word,unrelated,alternating,738.39,1
6,118,word,unrelated,alternating,609.34,1
6,119,word,unrelated,alternating,580.94,1
6,120,word,unrelated,alternating,757.83,1
7,1,word,repeated,lowercase,559.48,1
7,2,word,repeated,lowercase,474.01,1
7,3,word,repeated,lowercase,506.85,1
7,4,word,repeated,lowercase,564.97,1
7,5,word,repeated,lowercase,433.35,1
7,6,word,repeated,lowercase,488.55,1
7,7,word,repeated,lowercase,1418.46,1
7,8,word,repeated,lowercase,567.37,1
7,9,word,repeated,lowercase,628.05,1
7,10,word,repeated,lowercase,378.76,1
7,11,word,repeated,lowercase,469.02,1
7,12,word,repeated,lowercase,637.89,1
7,13,word,repeated,lowercase,631.82,1
7,14,word,repeated,lowercase,708.59,1
7,15,word,repeated,lowercase,543.74,1
7,16,word,repeated,lowercase,751.86,1
7,17,word,repeated,lowercase,537.8,1
7,18,word,repeated,lowercase,553.79,1
7,19,word,repeated,lowercase,567.65,1
7,20,word,repeated,lowercase,484.41,1
7,21,word,repeated,lowercase,980.3,1
7,22,word,repeated,lowercase,587.15,1
7,23,word,repeated,lowercase,1115.96,1
7,24,word,repeated,lowercase,579.88,1
7,25,word,repeated,lowercase,552.95,1
7,26,word,repeated,lowercase,501.26,1
7,27,word,repeated,lowercase,606.01,1
7,28,word,repeated,lowercase,531.91,1
7,29,word,repeated,lowercase,540.5,1
7,30,word,repeated,lowercase,425.48,1
7,31,word,repeated,alternating,874.57,1
7,32,word,repeated,alternating,462.05,1
7,33,word,repeated,alternating,478.07,1
7,34,word,repeated,alternating,479.15,1
7,35,word,repeated,alternating,503.93,1
7,36,word,repeated,alternating,651.32,1
7,37,word,repeated,alternating,493.73,1
7,38,word,repeated,alternating,751.33,1
7,39,word,repeated,alternating,NA,0
7,40,word,repeated,alternating,599.99,1
7,41,word,repeated,alternating,486.58,1
7,42,word,repeated,alternating,572.49,1
7,43,word,repeated,alternating,592.79,1
7,44,word,repeated,alternating,411.63,1
7,45,word,repeated,alternating,512.78,1
7,46,word,repeated,alternating,590.82,1
7,47,word,repeated,alternating,425.07,1
7,48,word,repeated,alternating,518.54,1
7,49,word,repeated,alternating,510.78,1
7,50,word,repeated,alternating,507.72,1
7,51,word,repeated,alternating,495.9,1
7,52,word,repeated,alternating,660.51,1
7,53,word,repeated,alternating,696.08,1
7,54,word,repeated,alternating,512.48,1
7,55,word,repeated,alternating,468.78,1
7,56,word,repeated,alternating,714.24,1
7,57,word,repeated,alternating,598.8,1
7,58,word,repeated,alternating,418.91,1
7,59,word,repeated,alternating,582.74,1
7,60,word,repeated,alternating,797.28,1
7,61,word,unrelated,lowercase,838.06,1
7,62,word,unrelated,lowercase,579.8,1
7,63,word,unrelated,lowercase,534.39,1
7,64,word,unrelated,lowercase,610.14,1
7,65,word,unrelated,lowercase,693.42,1
7,66,word,unrelated,lowercase,538.71,1
7,67,word,unrelated,lowercase,670.48,1
7,68,word,unrelated,lowercase,526.26,1
7,69,word,unrelated,lowercase,587.06,1
7,70,word,unrelated,lowercase,474.71,1
7,71,word,unrelated,lowercase,509.48,1
7,72,word,unrelated,lowercase,724.07,1
7,73,word,unrelated,lowercase,510.99,1
7,74,word,unrelated,lowercase,567.82,1
7,75,word,unrelated,lowercase,604.7,1
7,76,word,unrelated,lowercase,494.62,1
7,77,word,unrelated,lowercase,570.28,1
7,78,word,unrelated,lowercase,832.48,1
7,79,word,unrelated,lowercase,590.21,1
7,80,word,unrelated,lowercase,769.22,1
7,81,word,unrelated,lowercase,NA,0
7,82,word,unrelated,lowercase,561.49,1
7,83,word,unrelated,lowercase,572.7,1
7,84,word,unrelated,lowercase,520.51,1
7,85,word,unrelated,lowercase,805.32,1
7,86,word,unrelated,lowercase,647.34,1
7,87,word,unrelated,lowercase,446.2,1
7,88,word,unrelated,lowercase,566.8,1
7,89,word,unrelated,lowercase,553.99,1
7,90,word,unrelated,lowercase,505.87,1
7,91,word,unrelated,alternating,524.21,1
7,92,word,unrelated,alternating,450.44,1
7,93,word,unrelated,alternating,483.19,1
7,94,word,unrelated,alternating,566.35,1
7,95,word,unrelated,alternating,585.34,1
7,96,word,unrelated,alternating,642.14,1
7,97,word,unrelated,alternating,535.82,1
7,98,word,unrelated,alternating,500.41,1
7,99,word,unrelated,alternating,564.01,1
7,100,word,unrelated,alternating,585.67,1
7,101,word,unrelated,alternating,588.15,1
7,102,word,unrelated,alternating,495.36,1
7,103,word,unrelated,alternating,517.29,1
7,104,word,unrelated,alternating,433.49,1
7,105,word,unrelated,alternating,856.4,1
7,106,word,unrelated,alternating,860.83,1
7,107,word,unrelated,alternating,545.73,1
7,108,word,unrelated,alternating,938.83,1
7,109,word,unrelated,alternating,686.94,1
7,110,word,unrelated,alternating,498.68,1
7,111,word,unrelated,alternating,923.5,1
7,112,word,unrelated,alternating,470.97,1
7,113,word,unrelated,alternating,635.22,1
7,114,word,unrelated,alternating,488.13,1
7,115,word,unrelated,alternating,546.61,1
7,116,word,unrelated,alternating,691.27,1
7,117,word,unrelated,alternating,1290.09,1
7,118,word,unrelated,alternating,791.18,1
7,119,word,unrelated,alternating,608.12,1
7,120,word,unrelated,alternating,623.73,1
8,1,word,repeated,lowercase,460.5,1
8,2,word,repeated,lowercase,557.22,1
8,3,word,repeated,lowercase,429.78,1
8,4,word,repeated,lowercase,447.29,1
8,5,word,repeated,lowercase,388.79,1
8,6,word,repeated,lowercase,501.05,1
8,7,word,repeated,lowercase,493.43,1
8,8,word,repeated,lowercase,783.57,1
8,9,word,repeated,lowercase,547.34,1
8,10,word,repeated,lowercase,476.92,1
8,11,word,repeated,lowercase,496.61,1
8,12,word,repeated,lowercase,571.79,1
8,13,word,repeated,lowercase,636.66,1
8,14,word,repeated,lowercase,NA,0
8,15,word,repeated,lowercase,627.04,1
8,16,word,repeated,lowercase,481.68,1
8,17,word,repeated,lowercase,513.33,1
8,18,word,repeated,lowercase,537.76,1
8,19,word,repeated,lowercase,505.9,1
8,20,word,repeated,lowercase,653.21,1
8,21,word,repeated,lowercase,383.38,1
8,22,word,repeated,lowercase,561.27,1
8,23,word,repeated,lowercase,567.3,1
8,24,word,repeated,lowercase,492.95,1
8,25,word,repeated,lowercase,567.37,1
8,26,word,repeated,lowercase,660.02,1
8,27,word,repeated,lowercase,665.25,1
8,28,word,repeated,lowercase,592.16,1
8,29,word,repeated,lowercase,517.55,1
8,30,word,repeated,lowercase,497.06,1
8,31,word,repeated,alternating,459.16,1
8,32,word,repeated,alternating,468.95,1
8,33,word,repeated,alternating,458.19,1
8,34,word,repeated,alternating,545.37,1
8,35,word,repeated,alternating,556.06,1
8,36,word,repeated,alternating,822.04,1
8,37,word,repeated,alternating,546.96,1
8,38,word,repeated,alternating,437.29,1
8,39,word,repeated,alternating,436.16,1
8,40,word,repeated,alternating,634.31,1
8,41,word,repeated,alternating,539.15,1
8,42,word,repeated,alternating,596.12,1
8,43,word,repeated,alternating,566.71,1
8,44,word,repeated,alternating,687.97,1
8,45,word,repeated,alternating,543.13,1
8,46,word,repeated,alternating,484.3,1
8,47,word,repeated,alternating,697.48,1
8,48,word,repeated,alternating,782.74,1
8,49,word,repeated,alternating,531.65,1
8,50,word,repeated,alternating,549.71,1
8,51,word,repeated,alternating,502.66,1
8,52,word,repeated,alternating,530.83,1
8,53,word,repeated,alternating,525.9,1
8,54,word,repeated,alternating,NA,0
8,55,word,repeated,alternating,383.04,1
8,56,word,repeated,alternating,523.45,1
8,57,word,repeated,alternating,479.94,1
8,58,word,repeated,alternating,491.99,1
8,59,word,repeated,alternating,517.75,1
8,60,word,repeated,alternating,456.4,1
8,61,word,unrelated,lowercase,514.02,1
8,62,word,unrelated,lowercase,646,1
8,63,word,unrelated,lowercase,623.04,1
8,64,word,unrelated,lowercase,583.4,1
8,65,word,unrelated,lowercase,646.59,1
8,66,word,unrelated,lowercase,517.74,1
8,67,word,unrelated,lowercase,545.81,1
8,68,word,unrelated,lowercase,528.08,1
8,69,word,unrelated,lowercase,705.3,1
8,70,word,unrelated,lowercase,483.06,1
8,71,word,unrelated,lowercase,532.49,1
8,72,word,unrelated,lowercase,501.01,1
8,73,word,unrelated,lowercase,534.35,1
8,74,word,unrelated,lowercase,534.77,1
8,75,word,unrelated,lowercase,570.55,1
8,76,word,unrelated,lowercase,596.45,1
8,77,word,unrelated,lowercase,522.41,1
8,78,word,unrelated,lowercase,525.82,1
8,79,word,unrelated,lowercase,591.33,1
8,80,word,unrelated,lowercase,536.07,1
8,81,word,unrelated,lowercase,NA,0
8,82,word,unrelated,lowercase,513.65,1
8,83,word,unrelated,lowercase,868.49,1
8,84,word,unrelated,lowercase,522.66,1
8,85,word,unrelated,lowercase,690.2,1
8,86,word,unrelated,lowercase,490.65,1
8,87,word,unrelated,lowercase,604.55,1
8,88,word,unrelated,lowercase,492,1
8,89,word,unrelated,lowercase,674.53,1
8,90,word,unrelated,lowercase,521.95,1
8,91,word,unrelated,alternating,600.07,1
8,92,word,unrelated,alternating,637.65,1
8,93,word,unrelated,alternating,521.69,1
8,94,word,unrelated,alternating,489.58,1
8,95,word,unrelated,alternating,496.47,1
8,96,word,unrelated,alternating,740.46,1
8,97,word,unrelated,alternating,699.66,1
8,98,word,unrelated,alternating,409.6,1
8,99,word,unrelated,alternating,455.28,1
8,100,word,unrelated,alternating,534,1
8,101,word,unrelated,alternating,657.04,1
8,102,word,unrelated,alternating,556.91,1
8,103,word,unrelated,alternating,588.39,1
8,104,word,unrelated,alternating,498.92,1
8,105,word,unrelated,alternating,753.25,1
8,106,word,unrelated,alternating,567.57,1
8,107,word,unrelated,alternating,599.88,1
8,108,word,unrelated,alternating,671.25,1
8,109,word,unrelated,alternating,514.49,1
8,110,word,unrelated,alternating,539.52,1
8,111,word,unrelated,alternating,593.68,1
8,112,word,unrelated,alternating,NA,0
8,113,word,unrelated,alternating,623.79,1
8,114,word,unrelated,alternating,718.09,1
8,115,word,unrelated,alternating,466.08,1
8,116,word,unrelated,alternating,503.68,1
8,117,word,unrelated,alternating,603.06,1
8,118,word,unrelated,alternating,673.45,1
8,119,word,unrelated,alternating,610.39,1
8,120,word,unrelated,alternating,826.14,1
9,1,word,repeated,lowercase,636.93,1
9,2,word,repeated,lowercase,551.06,1
9,3,word,repeated,lowercase,502.54,1
9,4,word,repeated,lowercase,534.66,1
9,5,word,repeated,lowercase,619.26,1
9,6,word,repeated,lowercase,611.1,1
9,7,word,repeated,lowercase,NA,0
9,8,word,repeated,lowercase,508.55,1
9,9,word,repeated,lowercase,398.19,1
9,10,word,repeated,lowercase,674.72,1
9,11,word,repeated,lowercase,546.76,1
9,12,word,repeated,lowercase,448.65,1
9,13,word,repeated,lowercase,NA,1
9,14,word,repeated,lowercase,638.81,1
9,15,word,repeated,lowercase,642.28,1
9,16,word,repeated,lowercase,439.19,1
9,17,word,repeated,lowercase,396.81,1
9,18,word,repeated,lowercase,579.25,1
9,19,word,repeated,lowercase,583.5,1
9,20,word,repeated,lowercase,586.82,1
9,21,word,repeated,lowercase,378,1
9,22,word,repeated,lowercase,722.58,1
9,23,word,repeated,lowercase,696.19,1
9,24,word,repeated,lowercase,666.28,1
9,25,word,repeated,lowercase,679.02,1
9,26,word,repeated,lowercase,607.06,1
9,27,word,repeated,lowercase,493.93,1
9,28,word,repeated,lowercase,440.32,1
9,29,word,repeated,lowercase,621.51,1
9,30,word,repeated,lowercase,420.14,1
9,31,word,repeated,alternating,666.49,1
9,32,word,repeated,alternating,386.54,1
9,33,word,repeated,alternating,588.6,1
9,34,word,repeated,alternating,527.93,1
9,35,word,repeated,alternating,577.68,1
9,36,word,repeated,alternating,581.46,1
9,37,word,repeated,alternating,635.53,1
9,38,word,repeated,alternating,812.28,1
9,39,word,repeated,alternating,461.42,1
9,40,word,repeated,alternating,585.37,1
9,41,word,repeated,alternating,586.86,1
9,42,word,repeated,alternating,458.22,1
9,43,word,repeated,alternating,605.98,1
9,44,word,repeated,alternating,447.51,1
9,45,word,repeated,alternating,656.91,1
9,46,word,repeated,alternating,750.87,1
9,47,word,repeated,alternating,608.32,1
9,48,word,repeated,alternating,673.04,1
9,49,word,repeated,alternating,514.85,1
9,50,word,repeated,alternating,472.82,1
9,51,word,repeated,alternating,461.53,1
9,52,word,repeated,alternating,437.42,1
9,53,word,repeated,alternating,545.62,1
9,54,word,repeated,alternating,578.88,1
9,55,word,repeated,alternating,NA,1
9,56,word,repeated,alternating,470.71,1
9,57,word,repeated,alternating,NA,0
9,58,word,repeated,alternating,440.05,1
9,59,word,repeated,alternating,592.87,1
9,60,word,repeated,alternating,444.47,1
9,61,word,unrelated,lowercase,407.51,1
9,62,word,unrelated,lowercase,485.49,1
9,63,word,unrelated,lowercase,580.05,1
9,64,word,unrelated,lowercase,501.44,1
9,65,word,unrelated,lowercase,493.97,1
9,66,word,unrelated,lowercase,487.09,1
9,67,word,unrelated,lowercase,755.93,1
9,68,word,unrelated,lowercase,398.55,1
9,69,word,unrelated,lowercase,394.11,1
9,70,word,unrelated,lowercase,432.17,1
9,71,word,unrelated,lowercase,803.96,1
9,72,word,unrelated,lowercase,NA,0
9,73,word,unrelated,lowercase,462.79,1
9,74,word,unrelated,lowercase,837.25,1
9,75,word,unrelated,lowercase,564.49,1
9,76,word,unrelated,lowercase,914.95,1
9,77,word,unrelated,lowercase,690.99,1
9,78,word,unrelated,lowercase,609.53,1
9,79,word,unrelated,lowercase,NA,1
9,80,word,unrelated,lowercase,NA,1
9,81,word,unrelated,lowercase,620.85,1
9,82,word,unrelated,lowercase,612.8,1
9,83,word,unrelated,lowercase,689.63,1
9,84,word,unrelated,lowercase,547.17,1
9,85,word,unrelated,lowercase,NA,1
9,86,word,unrelated,lowercase,718.6,1
9,87,word,unrelated,lowercase,739.46,1
9,88,word,unrelated,lowercase,NA,1
9,89,word,unrelated,lowercase,NA,1
9,90,word,unrelated,lowercase,535.47,1
9,91,word,unrelated,alternating,955.48,1
9,92,word,unrelated,alternating,495.89,1
9,93,word,unrelated,alternating,632.45,1
9,94,word,unrelated,alternating,541.27,1
9,95,word,unrelated,alternating,611.65,1
9,96,word,unrelated,alternating,NA,0
9,97,word,unrelated,alternating,822.9,1
9,98,word,unrelated,alternating,470.04,1
9,99,word,unrelated,alternating,589.56,1
9,100,word,unrelated,alternating,520.77,1
9,101,word,unrelated,alternating,709.31,1
9,102,word,unrelated,alternating,610,1
9,103,word,unrelated,alternating,759.89,1
9,104,word,unrelated,alternating,NA,0
9,105,word,unrelated,alternating,538.82,1
9,106,word,unrelated,alternating,755.35,1
9,107,word,unrelated,alternating,640.81,1
9,108,word,unrelated,alternating,499.52,1
9,109,word,unrelated,alternating,509.1,1
9,110,word,unrelated,alternating,492.45,1
9,111,word,unrelated,alternating,534.58,1
9,112,word,unrelated,alternating,595.52,1
9,113,word,unrelated,alternating,494.88,1
9,114,word,unrelated,alternating,515.2,1
9,115,word,unrelated,alternating,613.61,1
9,116,word,unrelated,alternating,597.51,1
9,117,word,unrelated,alternating,598.24,1
9,118,word,unrelated,alternating,613.17,1
9,119,word,unrelated,alternating,575.84,1
9,120,word,unrelated,alternating,631.21,1
10,1,word,repeated,lowercase,577.07,1
10,2,word,repeated,lowercase,573.04,1
10,3,word,repeated,lowercase,NA,0
10,4,word,repeated,lowercase,449.74,1
10,5,word,repeated,lowercase,465.62,1
10,6,word,repeated,lowercase,665.97,1
10,7,word,repeated,lowercase,578.7,1
10,8,word,repeated,lowercase,530.24,1
10,9,word,repeated,lowercase,430.14,1
10,10,word,repeated,lowercase,652.95,1
10,11,word,repeated,lowercase,496.56,1
10,12,word,repeated,lowercase,493.38,1
10,13,word,repeated,lowercase,461.46,1
10,14,word,repeated,lowercase,808.37,1
10,15,word,repeated,lowercase,NA,1
10,16,word,repeated,lowercase,628.3,1
10,17,word,repeated,lowercase,614.67,1
10,18,word,repeated,lowercase,719.58,1
10,19,word,repeated,lowercase,838.57,1
10,20,word,repeated,lowercase,707.81,1
10,21,word,repeated,lowercase,623.94,1
10,22,word,repeated,lowercase,454.04,1
10,23,word,repeated,lowercase,758.17,1
10,24,word,repeated,lowercase,690.09,1
10,25,word,repeated,lowercase,505.43,1
10,26,word,repeated,lowercase,681.53,1
10,27,word,repeated,lowercase,541.94,1
10,28,word,repeated,lowercase,582.07,1
10,29,word,repeated,lowercase,473.98,1
10,30,word,repeated,lowercase,858.11,1
10,31,word,repeated,alternating,521.44,1
10,32,word,repeated,alternating,1115.13,1
10,33,word,repeated,alternating,902.38,1
10,34,word,repeated,alternating,604.49,1
